PASS	noodler/ifaces/mv-iface-nil-call	interfaces,methods,nil,pointers,panic,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/noodler/ifaces/mv-iface-nil-call)
PASS	noodler/ifaces/iface-dispatch-value-nil	interfaces,methods,nil,pointers,panic,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/noodler/ifaces/iface-dispatch-value-nil)
PASS	noodler/ifaces/iface-param-value-nil	interfaces,methods,nil,pointers,calls,panic,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/noodler/ifaces/iface-param-value-nil)
PASS	noodler/ifaces/global-iface-value-nil	interfaces,methods,nil,pointers,globals,panic,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/noodler/ifaces/global-iface-value-nil)
PASS	noodler/ifaces/spawn-iface-value-nil	interfaces,methods,nil,pointers,goroutines,panic,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/noodler/ifaces/spawn-iface-value-nil)
PASS	noodler/ifaces/spawn-iface-value-nil-devirt	interfaces,methods,nil,pointers,goroutines,panic,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/noodler/ifaces/spawn-iface-value-nil-devirt)
PASS	noodler/ifaces/spawn-helper-value-nil	interfaces,methods,nil,pointers,goroutines,calls,panic,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/noodler/ifaces/spawn-helper-value-nil)
PASS	noodler/ifaces/mk-helper-value-nil	interfaces,methods,nil,pointers,calls,panic,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/noodler/ifaces/mk-helper-value-nil)
PASS	noodler/membership/two-senders-buffered	goroutines,channels,nondet	membership	enumerated=2 exhibited=2 draws=2 (K=32; stopped at the members=2 pin) unexhibited=0 (members in artifacts/coverage/membership/noodler/membership/two-senders-buffered)
PASS	noodler/membership/three-key-map-order	maps,range,nondet	membership	enumerated=6 exhibited=3 draws=32 (K=32; pin members=6 NOT reached — 3 distinct drawn) unexhibited=3 (members in artifacts/coverage/membership/noodler/membership/three-key-map-order)
PASS	noodler/membership/select-two-ready	channels,select,nondet	membership	enumerated=2 exhibited=2 draws=4 (K=32; stopped at the members=2 pin) unexhibited=0 (members in artifacts/coverage/membership/noodler/membership/select-two-ready)
PASS	noodler/membership/insert-then-delete-during-range	maps,range,delete,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/noodler/membership/insert-then-delete-during-range)
PASS	race/atomics-free/publish-acquire	sync,atomics,ints,goroutines,closures,race,nondet	membership	enumerated=2 exhibited=2 draws=32 (K=32; no members= pin — no early stop) unexhibited=0 (members in artifacts/coverage/membership/race/atomics-free/publish-acquire)
PASS	race/atomics-free/rmw-acquire	sync,atomics,ints,goroutines,closures,race,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; no members= pin — no early stop) unexhibited=1 (members in artifacts/coverage/membership/race/atomics-free/rmw-acquire)
PASS	race/atomics-free/cas-failure-acquires	sync,atomics,ints,goroutines,channels,loops,closures,race,nondet	membership	enumerated=1 exhibited=1 draws=2 (floor; K=32; stopped at the members=1 pin after the two-draw floor — one plain + one -race) unexhibited=0 (members in artifacts/coverage/membership/race/atomics-free/cas-failure-acquires)
PASS	race/free-sync/rw-tryrlock-acquire	sync,rwmutex,goroutines,channels,globals,race,nondet	membership	enumerated=2 exhibited=2 draws=12 (K=32; stopped at the members=2 pin) unexhibited=0 (members in artifacts/coverage/membership/race/free-sync/rw-tryrlock-acquire)
PASS	race/litmus/sb-chan	goroutines,channels,select,default,race,nondet	membership	enumerated=3 exhibited=2 draws=32 (K=32; pin members=3 NOT reached — 2 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/race/litmus/sb-chan)
PASS	slices/append-spill-below-formula	slices,append,cap,strings,nondet	membership	enumerated=31 exhibited=1 draws=32 (K=32; no members= pin — no early stop) unexhibited=30 (members in artifacts/coverage/membership/slices/append-spill-below-formula)
PASS	slices/append-spill-size-class	slices,append,cap,nondet	membership	enumerated=300 exhibited=1 draws=32 (K=32; no members= pin — no early stop) unexhibited=299 (members in artifacts/coverage/membership/slices/append-spill-size-class)
PASS	slices/append-spill-stack-buffer	slices,append,cap,bytes,nondet	membership	enumerated=29 exhibited=2 draws=32 (K=32; no members= pin — no early stop) unexhibited=27 (members in artifacts/coverage/membership/slices/append-spill-stack-buffer)
PASS	slices/full-slice-cap-zero	slices,full_slice,append,cap,aliasing,nondet	membership	enumerated=32 exhibited=2 draws=32 (K=32; no members= pin — no early stop) unexhibited=30 (members in artifacts/coverage/membership/slices/full-slice-cap-zero)
PASS	stdlib-source/builder-cap/grow-empty	stdlib,strings,methods,cap,nondet	membership	enumerated=23 exhibited=1 draws=32 (K=32; pin members=23 NOT reached — 1 distinct drawn) unexhibited=22 (members in artifacts/coverage/membership/stdlib-source/builder-cap/grow-empty)
PASS	stdlib-source/builder-cap/grow-hundred	stdlib,strings,methods,cap,nondet	membership	enumerated=101 exhibited=1 draws=32 (K=32; pin members=101 NOT reached — 1 distinct drawn) unexhibited=100 (members in artifacts/coverage/membership/stdlib-source/builder-cap/grow-hundred)
PASS	stdlib-source/builder-cap/grow-after-write	stdlib,strings,methods,cap,nondet	membership	enumerated=112 exhibited=1 draws=32 (K=32; pin members=112 NOT reached — 1 distinct drawn) unexhibited=111 (members in artifacts/coverage/membership/stdlib-source/builder-cap/grow-after-write)
PASS	stdlib-source/builder-cap/grow-then-write	stdlib,strings,methods,cap,nondet	membership	enumerated=23 exhibited=1 draws=32 (K=32; pin members=23 NOT reached — 1 distinct drawn) unexhibited=22 (members in artifacts/coverage/membership/stdlib-source/builder-cap/grow-then-write)
PASS	sync/atomic-frontier/mp-litmus	sync,atomics,goroutines,nondet	membership	enumerated=3 exhibited=1 draws=32 (K=32; no members= pin — no early stop) unexhibited=2 (members in artifacts/coverage/membership/sync/atomic-frontier/mp-litmus)
PASS	sync/mutex-order/acquisition-order	sync,mutex,goroutines,channels,globals,nondet	membership	enumerated=2 exhibited=2 draws=18 (K=32; stopped at the members=2 pin) unexhibited=0 (members in artifacts/coverage/membership/sync/mutex-order/acquisition-order)
PASS	sync/out-of-scope-trylock/trylock-uncontended	sync,mutex,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/sync/out-of-scope-trylock/trylock-uncontended)
PASS	sync/promoted-mutex/trylock-expr	sync,mutex,embedding,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/sync/promoted-mutex/trylock-expr)
PASS	sync/rwmutex-order/acquisition	sync,rwmutex,goroutines,channels,globals,nondet	membership	enumerated=2 exhibited=2 draws=2 (K=32; stopped at the members=2 pin) unexhibited=0 (members in artifacts/coverage/membership/sync/rwmutex-order/acquisition)
PASS	sync/trylock/unlocked-acquire	sync,mutex,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/sync/trylock/unlocked-acquire)
PASS	sync/trylock/unlock-after-trylock-success	sync,mutex,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/sync/trylock/unlock-after-trylock-success)
PASS	sync/trylock/discarded-acquires	sync,mutex,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/sync/trylock/discarded-acquires)
PASS	sync/trylock/rw-trylock-unlocked	sync,rwmutex,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/sync/trylock/rw-trylock-unlocked)
PASS	sync/trylock/rw-tryrlock-unlocked	sync,rwmutex,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/sync/trylock/rw-tryrlock-unlocked)
PASS	sync/trylock/rw-tryrlock-reader-held	sync,rwmutex,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/sync/trylock/rw-tryrlock-reader-held)
PASS	sync/trylock/rw-tryrlock-pending-writer	sync,rwmutex,goroutines,channels,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/sync/trylock/rw-tryrlock-pending-writer)
PASS	sync/trylock/defer-trylock	sync,mutex,defer,nondet	membership	enumerated=2 exhibited=1 draws=32 (K=32; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/sync/trylock/defer-trylock)
PASS	sync/trylock/spin-until-trylock	sync,mutex,goroutines,channels,loops,nondet	membership	enumerated=1 exhibited=1 draws=2 (floor; K=32; stopped at the members=1 pin after the two-draw floor — one plain + one -race) unexhibited=0 (members in artifacts/coverage/membership/sync/trylock/spin-until-trylock)
