atomics/counter/swap-claim	9,8,7,6,5,4,3,2,1,0	ok	12	12	l1Sched=8;postOp=4	2	0	0	9472889804574330896	ok
atomics/counter/swap-claim	default	ok	12	12	l1Sched=8;postOp=4	3	0	0	9472889804574330896	ok
atomics/counter/swap-claim	rand:1:4096	ok	13	13	l1Sched=9;postOp=4	3	0	0	9472889804574330896	ok
atomics/counter/swap-claim	rand:2:4096	ok	15	15	l1Sched=10;postOp=5	3	0	0	9472889804574330896	ok
atomics/counter/typed	1,3,5,7,9,2,4,6,8,0	ok	9	9	l1Sched=6;postOp=3	2	0	0	7745899922627479818	ok
atomics/counter/typed	5,5,5,5,5,5,5,5	ok	13	13	l1Sched=9;postOp=4	3	0	0	7745899922627479818	ok
atomics/counter/typed	9,8,7,6,5,4,3,2,1,0	ok	12	12	l1Sched=8;postOp=4	2	0	0	7745899922627479818	ok
atomics/counter/typed	default	ok	10	10	l1Sched=7;postOp=3	3	0	0	7745899922627479818	ok
atomics/counter/typed	rand:1:4096	ok	13	13	l1Sched=9;postOp=4	3	0	0	7745899922627479818	ok
atomics/counter/typed	rand:2:4096	ok	15	15	l1Sched=9;l5ExitWindow=1;postOp=5	3	0	0	7745899922627479818	ok
atomics/ops/add-int32-wrap	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	13492599576761403332	ok
atomics/ops/add-int32-wrap	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	13492599576761403332	ok
atomics/ops/add-int32-wrap	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	13492599576761403332	ok
atomics/ops/add-int32-wrap	default	ok	0	0	-	0	0	0	13492599576761403332	ok
atomics/ops/add-int32-wrap	rand:1:4096	ok	0	0	-	0	0	0	13492599576761403332	ok
atomics/ops/add-int32-wrap	rand:2:4096	ok	0	0	-	0	0	0	13492599576761403332	ok
atomics/ops/add-int64	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	13251149108254670411	ok
atomics/ops/add-int64	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	13251149108254670411	ok
atomics/ops/add-int64	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	13251149108254670411	ok
atomics/ops/add-int64	default	ok	0	0	-	0	0	0	13251149108254670411	ok
atomics/ops/add-int64	rand:1:4096	ok	0	0	-	0	0	0	13251149108254670411	ok
atomics/ops/add-int64	rand:2:4096	ok	0	0	-	0	0	0	13251149108254670411	ok
atomics/ops/add-uint32-decrement	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	12655939654460669878	ok
atomics/ops/add-uint32-decrement	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	12655939654460669878	ok
atomics/ops/add-uint32-decrement	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	12655939654460669878	ok
atomics/ops/add-uint32-decrement	default	ok	0	0	-	0	0	0	12655939654460669878	ok
atomics/ops/add-uint32-decrement	rand:1:4096	ok	0	0	-	0	0	0	12655939654460669878	ok
atomics/ops/add-uint32-decrement	rand:2:4096	ok	0	0	-	0	0	0	12655939654460669878	ok
atomics/ops/add-uint64	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	11457283280696430040	ok
atomics/ops/add-uint64	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	11457283280696430040	ok
atomics/ops/add-uint64	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	11457283280696430040	ok
atomics/ops/add-uint64	default	ok	0	0	-	0	0	0	11457283280696430040	ok
atomics/ops/add-uint64	rand:1:4096	ok	0	0	-	0	0	0	11457283280696430040	ok
atomics/ops/add-uint64	rand:2:4096	ok	0	0	-	0	0	0	11457283280696430040	ok
atomics/ops/add-uintptr	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	4286324502917283104	ok
atomics/ops/add-uintptr	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	4286324502917283104	ok
atomics/ops/add-uintptr	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	4286324502917283104	ok
atomics/ops/add-uintptr	default	ok	0	0	-	0	0	0	4286324502917283104	ok
atomics/ops/add-uintptr	rand:1:4096	ok	0	0	-	0	0	0	4286324502917283104	ok
atomics/ops/add-uintptr	rand:2:4096	ok	0	0	-	0	0	0	4286324502917283104	ok
atomics/ops/cas-int64	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	10004586929259609319	ok
atomics/ops/cas-int64	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	10004586929259609319	ok
atomics/ops/cas-int64	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	10004586929259609319	ok
atomics/ops/cas-int64	default	ok	0	0	-	0	0	0	10004586929259609319	ok
atomics/ops/cas-int64	rand:1:4096	ok	0	0	-	0	0	0	10004586929259609319	ok
atomics/ops/cas-int64	rand:2:4096	ok	0	0	-	0	0	0	10004586929259609319	ok
atomics/ops/cas-uint32-fail	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/cas-uint32-fail	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/cas-uint32-fail	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/cas-uint32-fail	default	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/cas-uint32-fail	rand:1:4096	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/cas-uint32-fail	rand:2:4096	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/cas-uint64	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	13100677177587021840	ok
atomics/ops/cas-uint64	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	13100677177587021840	ok
atomics/ops/cas-uint64	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	13100677177587021840	ok
atomics/ops/cas-uint64	default	ok	0	0	-	0	0	0	13100677177587021840	ok
atomics/ops/cas-uint64	rand:1:4096	ok	0	0	-	0	0	0	13100677177587021840	ok
atomics/ops/cas-uint64	rand:2:4096	ok	0	0	-	0	0	0	13100677177587021840	ok
atomics/ops/cas-uintptr	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	3898625044913103366	ok
atomics/ops/cas-uintptr	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	3898625044913103366	ok
atomics/ops/cas-uintptr	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	3898625044913103366	ok
atomics/ops/cas-uintptr	default	ok	0	0	-	0	0	0	3898625044913103366	ok
atomics/ops/cas-uintptr	rand:1:4096	ok	0	0	-	0	0	0	3898625044913103366	ok
atomics/ops/cas-uintptr	rand:2:4096	ok	0	0	-	0	0	0	3898625044913103366	ok
atomics/ops/defined-underlying	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	9472889804574330896	ok
atomics/ops/defined-underlying	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	9472889804574330896	ok
atomics/ops/defined-underlying	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	9472889804574330896	ok
atomics/ops/defined-underlying	default	ok	0	0	-	0	0	0	9472889804574330896	ok
atomics/ops/defined-underlying	rand:1:4096	ok	0	0	-	0	0	0	9472889804574330896	ok
atomics/ops/defined-underlying	rand:2:4096	ok	0	0	-	0	0	0	9472889804574330896	ok
atomics/ops/discarded-result	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	8500321448348300315	ok
atomics/ops/discarded-result	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	8500321448348300315	ok
atomics/ops/discarded-result	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	8500321448348300315	ok
atomics/ops/discarded-result	default	ok	0	0	-	0	0	0	8500321448348300315	ok
atomics/ops/discarded-result	rand:1:4096	ok	0	0	-	0	0	0	8500321448348300315	ok
atomics/ops/discarded-result	rand:2:4096	ok	0	0	-	0	0	0	8500321448348300315	ok
atomics/ops/in-expression	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	7588286859515956161	ok
atomics/ops/in-expression	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	7588286859515956161	ok
atomics/ops/in-expression	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	7588286859515956161	ok
atomics/ops/in-expression	default	ok	0	0	-	0	0	0	7588286859515956161	ok
atomics/ops/in-expression	rand:1:4096	ok	0	0	-	0	0	0	7588286859515956161	ok
atomics/ops/in-expression	rand:2:4096	ok	0	0	-	0	0	0	7588286859515956161	ok
atomics/ops/load-store-int32	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	4564404165891682710	ok
atomics/ops/load-store-int32	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	4564404165891682710	ok
atomics/ops/load-store-int32	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	4564404165891682710	ok
atomics/ops/load-store-int32	default	ok	0	0	-	0	0	0	4564404165891682710	ok
atomics/ops/load-store-int32	rand:1:4096	ok	0	0	-	0	0	0	4564404165891682710	ok
atomics/ops/load-store-int32	rand:2:4096	ok	0	0	-	0	0	0	4564404165891682710	ok
atomics/ops/load-store-int64	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	3995143528791441251	ok
atomics/ops/load-store-int64	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	3995143528791441251	ok
atomics/ops/load-store-int64	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	3995143528791441251	ok
atomics/ops/load-store-int64	default	ok	0	0	-	0	0	0	3995143528791441251	ok
atomics/ops/load-store-int64	rand:1:4096	ok	0	0	-	0	0	0	3995143528791441251	ok
atomics/ops/load-store-int64	rand:2:4096	ok	0	0	-	0	0	0	3995143528791441251	ok
atomics/ops/load-store-uint32	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	1730779239869940381	ok
atomics/ops/load-store-uint32	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	1730779239869940381	ok
atomics/ops/load-store-uint32	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	1730779239869940381	ok
atomics/ops/load-store-uint32	default	ok	0	0	-	0	0	0	1730779239869940381	ok
atomics/ops/load-store-uint32	rand:1:4096	ok	0	0	-	0	0	0	1730779239869940381	ok
atomics/ops/load-store-uint32	rand:2:4096	ok	0	0	-	0	0	0	1730779239869940381	ok
atomics/ops/load-store-uint64	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	16820878732128211708	ok
atomics/ops/load-store-uint64	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	16820878732128211708	ok
atomics/ops/load-store-uint64	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	16820878732128211708	ok
atomics/ops/load-store-uint64	default	ok	0	0	-	0	0	0	16820878732128211708	ok
atomics/ops/load-store-uint64	rand:1:4096	ok	0	0	-	0	0	0	16820878732128211708	ok
atomics/ops/load-store-uint64	rand:2:4096	ok	0	0	-	0	0	0	16820878732128211708	ok
atomics/ops/load-store-uintptr	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	11810600305414776438	ok
atomics/ops/load-store-uintptr	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	11810600305414776438	ok
atomics/ops/load-store-uintptr	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	11810600305414776438	ok
atomics/ops/load-store-uintptr	default	ok	0	0	-	0	0	0	11810600305414776438	ok
atomics/ops/load-store-uintptr	rand:1:4096	ok	0	0	-	0	0	0	11810600305414776438	ok
atomics/ops/load-store-uintptr	rand:2:4096	ok	0	0	-	0	0	0	11810600305414776438	ok
atomics/ops/nil-address	1,3,5,7,9,2,4,6,8,0	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/ops/nil-address	5,5,5,5,5,5,5,5	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/ops/nil-address	9,8,7,6,5,4,3,2,1,0	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/ops/nil-address	default	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/ops/nil-address	rand:1:4096	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/ops/nil-address	rand:2:4096	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/ops/nil-address-recovered	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/nil-address-recovered	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/nil-address-recovered	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/nil-address-recovered	default	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/nil-address-recovered	rand:1:4096	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/nil-address-recovered	rand:2:4096	ok	0	0	-	0	0	0	12001011276398221595	ok
atomics/ops/operand-order	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	18221220241228871714	ok
atomics/ops/operand-order	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	18221220241228871714	ok
atomics/ops/operand-order	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	18221220241228871714	ok
atomics/ops/operand-order	default	ok	0	0	-	0	0	0	18221220241228871714	ok
atomics/ops/operand-order	rand:1:4096	ok	0	0	-	0	0	0	18221220241228871714	ok
atomics/ops/operand-order	rand:2:4096	ok	0	0	-	0	0	0	18221220241228871714	ok
atomics/ops/swap-int32	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	16932881705884965971	ok
atomics/ops/swap-int32	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	16932881705884965971	ok
atomics/ops/swap-int32	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	16932881705884965971	ok
atomics/ops/swap-int32	default	ok	0	0	-	0	0	0	16932881705884965971	ok
atomics/ops/swap-int32	rand:1:4096	ok	0	0	-	0	0	0	16932881705884965971	ok
atomics/ops/swap-int32	rand:2:4096	ok	0	0	-	0	0	0	16932881705884965971	ok
atomics/ops/swap-int64	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	4845353440236319050	ok
atomics/ops/swap-int64	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	4845353440236319050	ok
atomics/ops/swap-int64	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	4845353440236319050	ok
atomics/ops/swap-int64	default	ok	0	0	-	0	0	0	4845353440236319050	ok
atomics/ops/swap-int64	rand:1:4096	ok	0	0	-	0	0	0	4845353440236319050	ok
atomics/ops/swap-int64	rand:2:4096	ok	0	0	-	0	0	0	4845353440236319050	ok
atomics/ops/swap-uint32	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	17870125917957607905	ok
atomics/ops/swap-uint32	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	17870125917957607905	ok
atomics/ops/swap-uint32	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	17870125917957607905	ok
atomics/ops/swap-uint32	default	ok	0	0	-	0	0	0	17870125917957607905	ok
atomics/ops/swap-uint32	rand:1:4096	ok	0	0	-	0	0	0	17870125917957607905	ok
atomics/ops/swap-uint32	rand:2:4096	ok	0	0	-	0	0	0	17870125917957607905	ok
atomics/ops/swap-uint64	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	10996086068315791070	ok
atomics/ops/swap-uint64	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	10996086068315791070	ok
atomics/ops/swap-uint64	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	10996086068315791070	ok
atomics/ops/swap-uint64	default	ok	0	0	-	0	0	0	10996086068315791070	ok
atomics/ops/swap-uint64	rand:1:4096	ok	0	0	-	0	0	0	10996086068315791070	ok
atomics/ops/swap-uint64	rand:2:4096	ok	0	0	-	0	0	0	10996086068315791070	ok
atomics/ops/swap-uintptr	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	14964880514937082146	ok
atomics/ops/swap-uintptr	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	14964880514937082146	ok
atomics/ops/swap-uintptr	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	14964880514937082146	ok
atomics/ops/swap-uintptr	default	ok	0	0	-	0	0	0	14964880514937082146	ok
atomics/ops/swap-uintptr	rand:1:4096	ok	0	0	-	0	0	0	14964880514937082146	ok
atomics/ops/swap-uintptr	rand:2:4096	ok	0	0	-	0	0	0	14964880514937082146	ok
atomics/typed/empty-literal	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	4338967553444636815	ok
atomics/typed/empty-literal	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	4338967553444636815	ok
atomics/typed/empty-literal	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	4338967553444636815	ok
atomics/typed/empty-literal	default	ok	0	0	-	0	0	0	4338967553444636815	ok
atomics/typed/empty-literal	rand:1:4096	ok	0	0	-	0	0	0	4338967553444636815	ok
atomics/typed/empty-literal	rand:2:4096	ok	0	0	-	0	0	0	4338967553444636815	ok
atomics/typed/int32-wrap	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	13191274251163326272	ok
atomics/typed/int32-wrap	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	13191274251163326272	ok
atomics/typed/int32-wrap	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	13191274251163326272	ok
atomics/typed/int32-wrap	default	ok	0	0	-	0	0	0	13191274251163326272	ok
atomics/typed/int32-wrap	rand:1:4096	ok	0	0	-	0	0	0	13191274251163326272	ok
atomics/typed/int32-wrap	rand:2:4096	ok	0	0	-	0	0	0	13191274251163326272	ok
atomics/typed/int64	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	17287109125103612793	ok
atomics/typed/int64	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	17287109125103612793	ok
atomics/typed/int64	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	17287109125103612793	ok
atomics/typed/int64	default	ok	0	0	-	0	0	0	17287109125103612793	ok
atomics/typed/int64	rand:1:4096	ok	0	0	-	0	0	0	17287109125103612793	ok
atomics/typed/int64	rand:2:4096	ok	0	0	-	0	0	0	17287109125103612793	ok
atomics/typed/nil-receiver	1,3,5,7,9,2,4,6,8,0	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/typed/nil-receiver	5,5,5,5,5,5,5,5	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/typed/nil-receiver	9,8,7,6,5,4,3,2,1,0	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/typed/nil-receiver	default	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/typed/nil-receiver	rand:1:4096	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/typed/nil-receiver	rand:2:4096	panic	0	0	-	0	0	0	15778615015967565276	ok
atomics/typed/struct-field	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	2257951395089924535	ok
atomics/typed/struct-field	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	2257951395089924535	ok
atomics/typed/struct-field	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	2257951395089924535	ok
atomics/typed/struct-field	default	ok	0	0	-	0	0	0	2257951395089924535	ok
atomics/typed/struct-field	rand:1:4096	ok	0	0	-	0	0	0	2257951395089924535	ok
atomics/typed/struct-field	rand:2:4096	ok	0	0	-	0	0	0	2257951395089924535	ok
atomics/typed/uint32	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	7745899922627479818	ok
atomics/typed/uint32	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	7745899922627479818	ok
atomics/typed/uint32	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	7745899922627479818	ok
atomics/typed/uint32	default	ok	0	0	-	0	0	0	7745899922627479818	ok
atomics/typed/uint32	rand:1:4096	ok	0	0	-	0	0	0	7745899922627479818	ok
atomics/typed/uint32	rand:2:4096	ok	0	0	-	0	0	0	7745899922627479818	ok
atomics/typed/uint64	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	9465287607422978637	ok
atomics/typed/uint64	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	9465287607422978637	ok
atomics/typed/uint64	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	9465287607422978637	ok
atomics/typed/uint64	default	ok	0	0	-	0	0	0	9465287607422978637	ok
atomics/typed/uint64	rand:1:4096	ok	0	0	-	0	0	0	9465287607422978637	ok
atomics/typed/uint64	rand:2:4096	ok	0	0	-	0	0	0	9465287607422978637	ok
atomics/typed/uintptr	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	11339395361000892798	ok
atomics/typed/uintptr	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	11339395361000892798	ok
atomics/typed/uintptr	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	11339395361000892798	ok
atomics/typed/uintptr	default	ok	0	0	-	0	0	0	11339395361000892798	ok
atomics/typed/uintptr	rand:1:4096	ok	0	0	-	0	0	0	11339395361000892798	ok
atomics/typed/uintptr	rand:2:4096	ok	0	0	-	0	0	0	11339395361000892798	ok
atomics/typed/zero-and-copy	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	643138566220951081	ok
atomics/typed/zero-and-copy	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	643138566220951081	ok
atomics/typed/zero-and-copy	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	643138566220951081	ok
atomics/typed/zero-and-copy	default	ok	0	0	-	0	0	0	643138566220951081	ok
atomics/typed/zero-and-copy	rand:1:4096	ok	0	0	-	0	0	0	643138566220951081	ok
atomics/typed/zero-and-copy	rand:2:4096	ok	0	0	-	0	0	0	643138566220951081	ok
imported-goose/channel/parallel-search-replace/search-replace	1,3,5,7,9,2,4,6,8,0	ok	41	41	l4Waiter=1;l1Sched=23;l5ExitWindow=1;postOp=4;backEdge=12	8	0	0	5407377184424152106	ok
imported-goose/channel/parallel-search-replace/search-replace	5,5,5,5,5,5,5,5	ok	37	37	l4Waiter=1;l1Sched=21;l5ExitWindow=1;postOp=4;backEdge=10	6	0	0	5407377184424152106	ok
imported-goose/channel/parallel-search-replace/search-replace	9,8,7,6,5,4,3,2,1,0	ok	43	43	l4Waiter=1;l1Sched=23;l5ExitWindow=1;postOp=4;backEdge=14	8	0	0	5407377184424152106	ok
imported-goose/channel/parallel-search-replace/search-replace	default	ok	42	42	l1Sched=22;l5ExitWindow=1;postOp=5;backEdge=14	9	0	0	5407377184424152106	ok
imported-goose/channel/parallel-search-replace/search-replace	rand:1:4096	ok	48	48	l4Waiter=1;l1Sched=31;postOp=3;backEdge=13	7	0	0	5407377184424152106	ok
imported-goose/channel/parallel-search-replace/search-replace	rand:2:4096	ok	45	45	l4Waiter=1;l1Sched=29;l5ExitWindow=3;postOp=3;backEdge=9	8	0	0	5407377184424152106	ok
imported-goose/semantics/lock/s-use-locks	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	12001011276398221595	ok
imported-goose/semantics/lock/s-use-locks	5,5,5,5,5,5,5,5	ok	0	0	-	0	0	0	12001011276398221595	ok
imported-goose/semantics/lock/s-use-locks	9,8,7,6,5,4,3,2,1,0	ok	0	0	-	0	0	0	12001011276398221595	ok
imported-goose/semantics/lock/s-use-locks	default	ok	0	0	-	0	0	0	12001011276398221595	ok
imported-goose/semantics/lock/s-use-locks	rand:1:4096	ok	0	0	-	0	0	0	12001011276398221595	ok
imported-goose/semantics/lock/s-use-locks	rand:2:4096	ok	0	0	-	0	0	0	12001011276398221595	ok
imported-goose/unittest/spawn/simple-spawn	1,3,5,7,9,2,4,6,8,0	ok	6	6	l1Sched=4;postOp=2	2	0	0	12001011276398221595	ok
imported-goose/unittest/spawn/simple-spawn	5,5,5,5,5,5,5,5	ok	7	7	l1Sched=4;postOp=3	2	0	0	12001011276398221595	ok
imported-goose/unittest/spawn/simple-spawn	9,8,7,6,5,4,3,2,1,0	ok	6	6	l1Sched=4;postOp=2	2	0	0	12001011276398221595	ok
imported-goose/unittest/spawn/simple-spawn	default	ok	6	6	l1Sched=3;l5ExitWindow=1;postOp=2	2	0	0	12001011276398221595	ok
imported-goose/unittest/spawn/simple-spawn	rand:1:4096	ok	10	10	l1Sched=5;l5ExitWindow=2;postOp=3	2	0	0	12001011276398221595	ok
imported-goose/unittest/spawn/simple-spawn	rand:2:4096	ok	10	10	l1Sched=5;l5ExitWindow=2;postOp=3	2	0	0	12001011276398221595	ok
imported-goose/unittest/synchronization/make-lock	1,3,5,7,9,2,4,6,8,0	ok	0	0	-	0	0	0	12001011276398221595	ok
