noodler/goroutines/lockstep-transcript(ok)	seeded3/len1024	ok	11	-	0	l1Sched=7;postOp=4
noodler/goroutines/mutex-counter(ok)	default	ok	262	0	262	l1Sched=107;postOp=103;backEdge=52
noodler/goroutines/mutex-counter(ok)	9,8,7,6,5,4,3,2,1,0	ok	262	10	252	l1Sched=107;postOp=103;backEdge=52
noodler/goroutines/mutex-counter(ok)	1,3,5,7,9,2,4,6,8,0	ok	262	10	252	l1Sched=107;postOp=103;backEdge=52
noodler/goroutines/mutex-counter(ok)	5,5,5,5,5,5,5,5	ok	262	8	254	l1Sched=107;postOp=103;backEdge=52
noodler/goroutines/mutex-counter(ok)	seeded1/len256	ok	379	256	123	l1Sched=149;postOp=153;backEdge=77
noodler/goroutines/mutex-counter(ok)	seeded2/len256	ok	368	256	112	l1Sched=140;postOp=151;backEdge=77
noodler/goroutines/mutex-counter(ok)	seeded3/len256	ok	323	256	67	l1Sched=120;postOp=127;backEdge=76
noodler/goroutines/mutex-counter(ok)	seeded1/len1024	ok	482	-	0	l1Sched=182;postOp=199;backEdge=101
noodler/goroutines/mutex-counter(ok)	seeded2/len1024	ok	482	-	0	l1Sched=181;l5ExitWindow=1;postOp=199;backEdge=101
noodler/goroutines/mutex-counter(ok)	seeded3/len1024	ok	466	-	0	l1Sched=175;postOp=192;backEdge=99
noodler/goroutines/once-across-goroutines(ok)	default	ok	50	0	50	l1Sched=29;postOp=16;backEdge=5
noodler/goroutines/once-across-goroutines(ok)	9,8,7,6,5,4,3,2,1,0	ok	50	10	40	l1Sched=29;postOp=16;backEdge=5
noodler/goroutines/once-across-goroutines(ok)	1,3,5,7,9,2,4,6,8,0	ok	50	10	40	l1Sched=29;postOp=16;backEdge=5
noodler/goroutines/once-across-goroutines(ok)	5,5,5,5,5,5,5,5	ok	50	8	42	l1Sched=29;postOp=16;backEdge=5
noodler/goroutines/once-across-goroutines(ok)	seeded1/len256	ok	48	-	0	l1Sched=28;postOp=16;backEdge=4
noodler/goroutines/once-across-goroutines(ok)	seeded2/len256	ok	53	-	0	l1Sched=29;l5ExitWindow=1;postOp=18;backEdge=5
noodler/goroutines/once-across-goroutines(ok)	seeded3/len256	ok	51	-	0	l1Sched=29;postOp=17;backEdge=5
noodler/goroutines/once-across-goroutines(ok)	seeded1/len1024	ok	48	-	0	l1Sched=28;postOp=16;backEdge=4
noodler/goroutines/once-across-goroutines(ok)	seeded2/len1024	ok	53	-	0	l1Sched=29;l5ExitWindow=1;postOp=18;backEdge=5
noodler/goroutines/once-across-goroutines(ok)	seeded3/len1024	ok	51	-	0	l1Sched=29;postOp=17;backEdge=5
noodler/goroutines/pipeline-three-stages(ok)	default	ok	57	0	57	l1Sched=32;postOp=13;backEdge=12
noodler/goroutines/pipeline-three-stages(ok)	9,8,7,6,5,4,3,2,1,0	ok	57	10	47	l1Sched=32;postOp=13;backEdge=12
noodler/goroutines/pipeline-three-stages(ok)	1,3,5,7,9,2,4,6,8,0	ok	56	10	46	l1Sched=31;postOp=13;backEdge=12
noodler/goroutines/pipeline-three-stages(ok)	5,5,5,5,5,5,5,5	ok	55	8	47	l1Sched=30;postOp=13;backEdge=12
noodler/goroutines/pipeline-three-stages(ok)	seeded1/len256	ok	62	-	0	l1Sched=35;postOp=15;backEdge=12
noodler/goroutines/pipeline-three-stages(ok)	seeded2/len256	ok	63	-	0	l1Sched=37;postOp=14;backEdge=12
noodler/goroutines/pipeline-three-stages(ok)	seeded3/len256	ok	62	-	0	l1Sched=36;postOp=14;backEdge=12
noodler/goroutines/pipeline-three-stages(ok)	seeded1/len1024	ok	62	-	0	l1Sched=35;postOp=15;backEdge=12
noodler/goroutines/pipeline-three-stages(ok)	seeded2/len1024	ok	63	-	0	l1Sched=37;postOp=14;backEdge=12
noodler/goroutines/pipeline-three-stages(ok)	seeded3/len1024	ok	62	-	0	l1Sched=36;postOp=14;backEdge=12
noodler/goroutines/rwmutex-readers(ok)	default	ok	39	0	39	l1Sched=22;postOp=14;backEdge=3
noodler/goroutines/rwmutex-readers(ok)	9,8,7,6,5,4,3,2,1,0	ok	44	10	34	l1Sched=25;postOp=16;backEdge=3
noodler/goroutines/rwmutex-readers(ok)	1,3,5,7,9,2,4,6,8,0	ok	44	10	34	l1Sched=25;postOp=16;backEdge=3
noodler/goroutines/rwmutex-readers(ok)	5,5,5,5,5,5,5,5	ok	44	8	36	l1Sched=24;postOp=17;backEdge=3
noodler/goroutines/rwmutex-readers(ok)	seeded1/len256	ok	46	-	0	l1Sched=25;postOp=18;backEdge=3
noodler/goroutines/rwmutex-readers(ok)	seeded2/len256	ok	50	-	0	l1Sched=27;postOp=20;backEdge=3
noodler/goroutines/rwmutex-readers(ok)	seeded3/len256	ok	50	-	0	l1Sched=28;postOp=19;backEdge=3
noodler/goroutines/rwmutex-readers(ok)	seeded1/len1024	ok	46	-	0	l1Sched=25;postOp=18;backEdge=3
noodler/goroutines/rwmutex-readers(ok)	seeded2/len1024	ok	50	-	0	l1Sched=27;postOp=20;backEdge=3
noodler/goroutines/rwmutex-readers(ok)	seeded3/len1024	ok	50	-	0	l1Sched=28;postOp=19;backEdge=3
noodler/goroutines/semaphore-total(ok)	default	ok	84	0	84	l1Sched=47;postOp=31;backEdge=6
noodler/goroutines/semaphore-total(ok)	9,8,7,6,5,4,3,2,1,0	ok	84	10	74	l1Sched=47;postOp=31;backEdge=6
noodler/goroutines/semaphore-total(ok)	1,3,5,7,9,2,4,6,8,0	ok	84	10	74	l1Sched=47;postOp=31;backEdge=6
noodler/goroutines/semaphore-total(ok)	5,5,5,5,5,5,5,5	ok	84	8	76	l1Sched=47;postOp=31;backEdge=6
noodler/goroutines/semaphore-total(ok)	seeded1/len256	ok	95	-	0	l1Sched=54;postOp=35;backEdge=6
noodler/goroutines/semaphore-total(ok)	seeded2/len256	ok	89	-	0	l1Sched=49;postOp=34;backEdge=6
noodler/goroutines/semaphore-total(ok)	seeded3/len256	ok	94	-	0	l1Sched=53;postOp=35;backEdge=6
noodler/goroutines/semaphore-total(ok)	seeded1/len1024	ok	95	-	0	l1Sched=54;postOp=35;backEdge=6
noodler/goroutines/semaphore-total(ok)	seeded2/len1024	ok	89	-	0	l1Sched=49;postOp=34;backEdge=6
noodler/goroutines/semaphore-total(ok)	seeded3/len1024	ok	94	-	0	l1Sched=53;postOp=35;backEdge=6
noodler/goroutines/worker-pool-sum(ok)	default	ok	98	0	98	l1Sched=42;postOp=35;backEdge=21
noodler/goroutines/worker-pool-sum(ok)	9,8,7,6,5,4,3,2,1,0	ok	93	10	83	l4Waiter=1;l1Sched=40;postOp=31;backEdge=21
noodler/goroutines/worker-pool-sum(ok)	1,3,5,7,9,2,4,6,8,0	ok	90	10	80	l4Waiter=1;l1Sched=39;postOp=31;backEdge=19
noodler/goroutines/worker-pool-sum(ok)	5,5,5,5,5,5,5,5	ok	85	8	77	l4Waiter=2;l1Sched=37;postOp=29;backEdge=17
noodler/goroutines/worker-pool-sum(ok)	seeded1/len256	ok	98	-	0	l4Waiter=7;l1Sched=46;postOp=26;backEdge=19
noodler/goroutines/worker-pool-sum(ok)	seeded2/len256	ok	98	-	0	l4Waiter=5;l1Sched=44;postOp=28;backEdge=21
noodler/goroutines/worker-pool-sum(ok)	seeded3/len256	ok	97	-	0	l4Waiter=6;l1Sched=45;postOp=26;backEdge=20
noodler/goroutines/worker-pool-sum(ok)	seeded1/len1024	ok	98	-	0	l4Waiter=7;l1Sched=46;postOp=26;backEdge=19
noodler/goroutines/worker-pool-sum(ok)	seeded2/len1024	ok	98	-	0	l4Waiter=5;l1Sched=44;postOp=28;backEdge=21
noodler/goroutines/worker-pool-sum(ok)	seeded3/len1024	ok	97	-	0	l4Waiter=6;l1Sched=45;postOp=26;backEdge=20
noodler/gostmt/pointer-method(ok)	default	ok	21	0	21	l1Sched=14;postOp=7
noodler/gostmt/pointer-method(ok)	9,8,7,6,5,4,3,2,1,0	ok	20	10	10	l1Sched=13;postOp=7
noodler/gostmt/pointer-method(ok)	1,3,5,7,9,2,4,6,8,0	ok	21	10	11	l1Sched=14;postOp=7
noodler/gostmt/pointer-method(ok)	5,5,5,5,5,5,5,5	ok	21	8	13	l1Sched=14;postOp=7
noodler/gostmt/pointer-method(ok)	seeded1/len256	ok	26	-	0	l1Sched=17;postOp=9
noodler/gostmt/pointer-method(ok)	seeded2/len256	ok	28	-	0	l1Sched=18;postOp=10
noodler/gostmt/pointer-method(ok)	seeded3/len256	ok	26	-	0	l1Sched=17;postOp=9
noodler/gostmt/pointer-method(ok)	seeded1/len1024	ok	26	-	0	l1Sched=17;postOp=9
noodler/gostmt/pointer-method(ok)	seeded2/len1024	ok	28	-	0	l1Sched=18;postOp=10
noodler/gostmt/pointer-method(ok)	seeded3/len1024	ok	26	-	0	l1Sched=17;postOp=9
noodler/select/ping-pong(ok)	default	ok	29	0	29	l1Sched=15;postOp=8;backEdge=6
noodler/select/ping-pong(ok)	9,8,7,6,5,4,3,2,1,0	ok	30	10	20	l1Sched=16;postOp=8;backEdge=6
noodler/select/ping-pong(ok)	1,3,5,7,9,2,4,6,8,0	ok	28	10	18	l1Sched=14;postOp=8;backEdge=6
noodler/select/ping-pong(ok)	5,5,5,5,5,5,5,5	ok	26	8	18	l1Sched=12;postOp=8;backEdge=6
noodler/select/ping-pong(ok)	seeded1/len256	ok	26	-	0	l1Sched=12;postOp=9;backEdge=5
noodler/select/ping-pong(ok)	seeded2/len256	ok	29	-	0	l1Sched=13;postOp=10;backEdge=6
noodler/select/ping-pong(ok)	seeded3/len256	ok	27	-	0	l1Sched=13;postOp=8;backEdge=6
noodler/select/ping-pong(ok)	seeded1/len1024	ok	26	-	0	l1Sched=12;postOp=9;backEdge=5
noodler/select/ping-pong(ok)	seeded2/len1024	ok	29	-	0	l1Sched=13;postOp=10;backEdge=6
noodler/select/ping-pong(ok)	seeded3/len1024	ok	27	-	0	l1Sched=13;postOp=8;backEdge=6
noodler/strconv-formatint/edges(ok)	default	ok	64	0	64	appendSpill=64
noodler/strconv-formatint/edges(ok)	9,8,7,6,5,4,3,2,1,0	ok	64	10	54	appendSpill=64
noodler/strconv-formatint/edges(ok)	1,3,5,7,9,2,4,6,8,0	ok	64	10	54	appendSpill=64
noodler/strconv-formatint/edges(ok)	5,5,5,5,5,5,5,5	ok	64	8	56	appendSpill=64
noodler/strconv-formatint/edges(ok)	seeded1/len256	ok	64	-	0	appendSpill=64
noodler/strconv-formatint/edges(ok)	seeded2/len256	ok	64	-	0	appendSpill=64
noodler/strconv-formatint/edges(ok)	seeded3/len256	ok	64	-	0	appendSpill=64
noodler/strconv-formatint/edges(ok)	seeded1/len1024	ok	64	-	0	appendSpill=64
noodler/strconv-formatint/edges(ok)	seeded2/len1024	ok	64	-	0	appendSpill=64
noodler/strconv-formatint/edges(ok)	seeded3/len1024	ok	64	-	0	appendSpill=64
noodler/syncmisuse/unlock-from-other-goroutine(ok)	default	ok	3	0	3	l1Sched=2;postOp=1
noodler/syncmisuse/unlock-from-other-goroutine(ok)	9,8,7,6,5,4,3,2,1,0	ok	7	-	0	l1Sched=5;postOp=2
noodler/syncmisuse/unlock-from-other-goroutine(ok)	1,3,5,7,9,2,4,6,8,0	ok	11	10	1	l1Sched=6;l5ExitWindow=1;postOp=4
noodler/syncmisuse/unlock-from-other-goroutine(ok)	5,5,5,5,5,5,5,5	ok	6	-	0	l1Sched=4;postOp=2
noodler/syncmisuse/unlock-from-other-goroutine(ok)	seeded1/len256	ok	4	-	0	l1Sched=3;postOp=1
noodler/syncmisuse/unlock-from-other-goroutine(ok)	seeded2/len256	ok	6	-	0	l1Sched=4;postOp=2
noodler/syncmisuse/unlock-from-other-goroutine(ok)	seeded3/len256	ok	5	-	0	l1Sched=3;postOp=2
noodler/syncmisuse/unlock-from-other-goroutine(ok)	seeded1/len1024	ok	4	-	0	l1Sched=3;postOp=1
noodler/syncmisuse/unlock-from-other-goroutine(ok)	seeded2/len1024	ok	6	-	0	l1Sched=4;postOp=2
noodler/syncmisuse/unlock-from-other-goroutine(ok)	seeded3/len1024	ok	5	-	0	l1Sched=3;postOp=2
noodler/syncmisuse/waitgroup-reuse(ok)	default	ok	20	0	20	l1Sched=14;postOp=6
noodler/syncmisuse/waitgroup-reuse(ok)	9,8,7,6,5,4,3,2,1,0	ok	22	10	12	l1Sched=15;postOp=7
noodler/syncmisuse/waitgroup-reuse(ok)	1,3,5,7,9,2,4,6,8,0	ok	19	10	9	l1Sched=13;postOp=6
noodler/syncmisuse/waitgroup-reuse(ok)	5,5,5,5,5,5,5,5	ok	23	8	15	l1Sched=16;postOp=7
noodler/syncmisuse/waitgroup-reuse(ok)	seeded1/len256	ok	32	-	0	l1Sched=21;postOp=11
noodler/syncmisuse/waitgroup-reuse(ok)	seeded2/len256	ok	24	-	0	l1Sched=16;postOp=8
noodler/syncmisuse/waitgroup-reuse(ok)	seeded3/len256	ok	25	-	0	l1Sched=17;postOp=8
noodler/syncmisuse/waitgroup-reuse(ok)	seeded1/len1024	ok	32	-	0	l1Sched=21;postOp=11
noodler/syncmisuse/waitgroup-reuse(ok)	seeded2/len1024	ok	24	-	0	l1Sched=16;postOp=8
noodler/syncmisuse/waitgroup-reuse(ok)	seeded3/len1024	ok	25	-	0	l1Sched=17;postOp=8
