# verdi-diff-fixture v1
# machine=counter N=3 base-seed=42 cases-per-kind=40 kinds=hAE hAER hRV hRVR net inp reboot init
# per-case seed = baseSeed + 1000003 * caseIndex, splitmix64 stream; inputs recorded explicitly below
# columns: id<TAB>kind<TAB>input<TAB>output  (s-expr grammar: compat/verdi/DiffHarness.lean)
# outputs are the Lean port's; `diffharness check` pins them (drift detection). The Rocq oracle
#   leg (compat/verdi/extraction/, extracted verdi-raft handlers) replays the input column and
#   byte-compares the output column; re-run it after regenerating. Run records live in the lane
#   log, never in this header (a generated file must not assert its own oracle status).
10	hAE	(2 (state 2 (some 0) (none) ((entry 1 2 3 5 0 0) (entry 2 0 3 4 0 5) (entry 1 2 0 2 0 4)) 2 2 6 ((0 0)) ((0 6)) false (0) Candidate () ()) 4 0 8 1 ((entry 1 0 0 3 2 2) (entry 0 0 1 2 2 8)) 5)	((state 2 (some 0) (none) ((entry 1 2 3 5 0 0) (entry 2 0 3 4 0 5) (entry 1 2 0 2 0 4)) 2 2 6 ((0 0)) ((0 6)) false (0) Candidate () ()) (AppendEntriesReply 2 ((entry 1 0 0 3 2 2) (entry 0 0 1 2 2 8)) false))
11	hAE	(1 (state 1 (some 0) (none) () 1 4 20 () () false (0) Leader ((2 0 12) (1 2 19)) ()) 1 1 3 4 ((entry 0 1 3 9 5 1) (entry 1 0 2 1 1 6) (entry 0 0 3 5 4 3)) 0)	((state 1 (some 0) (none) () 1 4 20 () () false (0) Leader ((2 0 12) (1 2 19)) ()) (AppendEntriesReply 1 ((entry 0 1 3 9 5 1) (entry 1 0 2 1 1 6) (entry 0 0 3 5 4 3)) false))
12	hAE	(2 (state 5 (none) (some 1) ((entry 1 2 3 5 2 7) (entry 0 0 2 4 1 6)) 4 2 10 ((0 6) (0 2) (0 7)) () true (1 2 0) Leader ((1 3 8) (2 4 1)) ()) 5 0 5 4 ((entry 2 1 3 4 4 1) (entry 2 0 2 3 4 8) (entry 1 2 3 1 4 7)) 1)	((state 5 (none) (some 1) ((entry 1 2 3 5 2 7) (entry 0 0 2 4 1 6)) 4 2 10 ((0 6) (0 2) (0 7)) () true (1 2 0) Leader ((1 3 8) (2 4 1)) ()) (AppendEntriesReply 5 ((entry 2 1 3 4 4 1) (entry 2 0 2 3 4 8) (entry 1 2 3 1 4 7)) false))
13	hAE	(0 (state 0 (none) (some 1) ((entry 1 0 2 1 0 4)) 1 6 9 ((2 4)) () false (2 2 2) Follower ((0 2 2) (0 1 2)) ()) 5 2 0 1 ((entry 1 2 0 2 4 9) (entry 2 0 0 1 4 7)) 8)	((state 5 (none) (some 2) ((entry 1 2 0 2 4 9) (entry 2 0 0 1 4 7)) 2 6 9 ((2 4)) () false (2 2 2) Follower ((0 2 2) (0 1 2)) ()) (AppendEntriesReply 5 ((entry 1 2 0 2 4 9) (entry 2 0 0 1 4 7)) true))
14	hAE	(0 (state 2 (none) (none) ((entry 2 0 0 6 2 9) (entry 2 2 0 5 1 1) (entry 2 0 1 3 0 0) (entry 0 0 3 2 0 6)) 1 0 2 () ((1 3) (1 1) (0 4)) false () Follower ((0 2 6) (1 1 0)) ()) 4 0 2 1 () 3)	((state 2 (none) (none) ((entry 2 0 0 6 2 9) (entry 2 2 0 5 1 1) (entry 2 0 1 3 0 0) (entry 0 0 3 2 0 6)) 1 0 2 () ((1 3) (1 1) (0 4)) false () Follower ((0 2 6) (1 1 0)) ()) (AppendEntriesReply 2 () false))
15	hAE	(2 (state 3 (none) (some 1) ((entry 0 2 0 5 2 2) (entry 0 1 0 4 0 8) (entry 0 1 0 7 3 9)) 4 5 21 ((0 0)) ((2 1)) false (1) Follower ((2 1 0) (2 2 14)) ()) 3 1 4 3 ((entry 2 1 2 8 5 3) (entry 0 0 1 9 1 5)) 1)	((state 3 (none) (some 1) ((entry 0 2 0 5 2 2) (entry 0 1 0 4 0 8) (entry 0 1 0 7 3 9)) 4 5 21 ((0 0)) ((2 1)) false (1) Follower ((2 1 0) (2 2 14)) ()) (AppendEntriesReply 3 ((entry 2 1 2 8 5 3) (entry 0 0 1 9 1 5)) false))
16	hAE	(1 (state 4 (none) (some 1) ((entry 2 2 0 5 2 5) (entry 2 0 3 4 2 4) (entry 0 0 3 3 2 8)) 3 1 17 ((2 5) (0 6) (2 8)) () false () Leader ((2 0 6)) ()) 1 1 0 4 () 0)	((state 4 (none) (some 1) ((entry 2 2 0 5 2 5) (entry 2 0 3 4 2 4) (entry 0 0 3 3 2 8)) 3 1 17 ((2 5) (0 6) (2 8)) () false () Leader ((2 0 6)) ()) (AppendEntriesReply 4 () false))
17	hAE	(0 (state 3 (some 2) (none) () 1 7 23 () () true () Follower () ()) 3 2 3 3 ((entry 1 0 2 1 3 9)) 7)	((state 3 (some 2) (none) () 1 7 23 () () true () Follower () ()) (AppendEntriesReply 3 ((entry 1 0 2 1 3 9)) false))
18	hAE	(2 (state 1 (none) (some 0) () 1 6 9 ((2 4) (0 3)) ((2 1) (1 8)) true (0 2 0) Leader ((1 2 10)) ()) 4 1 3 5 ((entry 1 1 2 6 3 1) (entry 2 0 1 5 2 3)) 8)	((state 1 (none) (some 0) () 1 6 9 ((2 4) (0 3)) ((2 1) (1 8)) true (0 2 0) Leader ((1 2 10)) ()) (AppendEntriesReply 1 ((entry 1 1 2 6 3 1) (entry 2 0 1 5 2 3)) false))
19	hAE	(0 (state 3 (none) (none) ((entry 0 1 3 6 3 9) (entry 0 1 1 2 4 1) (entry 0 2 3 1 4 5)) 3 6 2 ((0 0)) ((2 0) (1 6) (0 2)) false (2 2) Follower () ()) 0 1 8 4 ((entry 2 0 3 2 4 9) (entry 1 1 0 9 3 4)) 1)	((state 3 (none) (none) ((entry 0 1 3 6 3 9) (entry 0 1 1 2 4 1) (entry 0 2 3 1 4 5)) 3 6 2 ((0 0)) ((2 0) (1 6) (0 2)) false (2 2) Follower () ()) (AppendEntriesReply 3 ((entry 2 0 3 2 4 9) (entry 1 1 0 9 3 4)) false))
20	hAE	(1 (state 5 (some 1) (none) ((entry 1 1 0 7 5 5)) 0 4 3 ((0 5) (0 5) (2 5)) ((1 6) (2 2) (2 4)) true (2 0) Leader ((2 4 14) (0 3 8)) ()) 1 1 0 1 ((entry 0 0 0 3 1 5) (entry 0 1 1 2 1 6) (entry 1 2 3 1 0 9)) 8)	((state 5 (some 1) (none) ((entry 1 1 0 7 5 5)) 0 4 3 ((0 5) (0 5) (2 5)) ((1 6) (2 2) (2 4)) true (2 0) Leader ((2 4 14) (0 3 8)) ()) (AppendEntriesReply 5 ((entry 0 0 0 3 1 5) (entry 0 1 1 2 1 6) (entry 1 2 3 1 0 9)) false))
21	hAE	(2 (state 5 (some 1) (none) ((entry 2 0 1 5 5 4)) 8 3 23 ((1 8) (0 2)) ((1 2) (1 5)) true (1 2 0) Follower ((1 3 6)) ()) 3 1 4 3 ((entry 0 0 2 8 4 2) (entry 1 1 0 7 3 9) (entry 0 0 1 5 2 5)) 8)	((state 5 (some 1) (none) ((entry 2 0 1 5 5 4)) 8 3 23 ((1 8) (0 2)) ((1 2) (1 5)) true (1 2 0) Follower ((1 3 6)) ()) (AppendEntriesReply 5 ((entry 0 0 2 8 4 2) (entry 1 1 0 7 3 9) (entry 0 0 1 5 2 5)) false))
22	hAE	(1 (state 0 (some 1) (none) ((entry 1 2 1 2 0 3)) 5 0 2 ((2 3) (2 3) (2 6)) ((1 7) (2 6) (2 8)) true (1 2 0) Follower ((0 2 19) (2 2 15)) ()) 4 1 8 3 ((entry 2 1 1 8 2 1) (entry 0 2 2 6 1 2) (entry 0 1 2 5 0 4)) 6)	((state 0 (some 1) (none) ((entry 1 2 1 2 0 3)) 5 0 2 ((2 3) (2 3) (2 6)) ((1 7) (2 6) (2 8)) true (1 2 0) Follower ((0 2 19) (2 2 15)) ()) (AppendEntriesReply 0 ((entry 2 1 1 8 2 1) (entry 0 2 2 6 1 2) (entry 0 1 2 5 0 4)) false))
23	hAE	(0 (state 3 (some 2) (none) () 0 7 19 ((0 7)) ((2 6) (2 5)) true () Candidate () ()) 5 0 7 0 () 3)	((state 3 (some 2) (none) () 0 7 19 ((0 7)) ((2 6) (2 5)) true () Candidate () ()) (AppendEntriesReply 3 () false))
24	hAE	(1 (state 2 (none) (some 2) ((entry 0 1 2 2 5 8)) 8 3 24 ((2 3)) ((2 5) (2 8)) false () Leader ((2 1 6) (0 4 15)) ()) 4 2 3 0 ((entry 2 2 1 5 4 8) (entry 0 0 3 4 3 8) (entry 2 2 2 3 2 1)) 6)	((state 2 (none) (some 2) ((entry 0 1 2 2 5 8)) 8 3 24 ((2 3)) ((2 5) (2 8)) false () Leader ((2 1 6) (0 4 15)) ()) (AppendEntriesReply 2 ((entry 2 2 1 5 4 8) (entry 0 0 3 4 3 8) (entry 2 2 2 3 2 1)) false))
25	hAE	(2 (state 0 (some 1) (none) () 4 0 8 ((1 3) (1 8) (1 8)) ((1 2)) false (0 0) Candidate ((2 4 6)) ()) 1 1 4 2 ((entry 1 1 3 1 5 7)) 7)	((state 0 (some 1) (none) () 4 0 8 ((1 3) (1 8) (1 8)) ((1 2)) false (0 0) Candidate ((2 4 6)) ()) (AppendEntriesReply 0 ((entry 1 1 3 1 5 7)) false))
26	hAE	(2 (state 3 (some 0) (none) () 7 0 7 () ((2 0)) false (1 2 1) Candidate ((1 4 10)) ()) 5 1 5 3 ((entry 0 1 0 3 0 8) (entry 0 0 1 1 0 5)) 2)	((state 3 (some 0) (none) () 7 0 7 () ((2 0)) false (1 2 1) Candidate ((1 4 10)) ()) (AppendEntriesReply 3 ((entry 0 1 0 3 0 8) (entry 0 0 1 1 0 5)) false))
27	hAE	(1 (state 0 (some 1) (none) ((entry 0 1 2 0 4 0) (entry 0 2 3 7 0 5) (entry 0 1 1 5 4 8) (entry 2 0 3 1 2 4)) 7 4 2 ((2 0) (1 8)) ((0 5) (1 7) (2 6)) true () Leader ((0 3 18) (0 2 5)) ()) 4 1 7 5 ((entry 2 0 1 7 3 3) (entry 0 1 3 9 2 9) (entry 0 2 0 1 0 7)) 4)	((state 0 (some 1) (none) ((entry 0 1 2 0 4 0) (entry 0 2 3 7 0 5) (entry 0 1 1 5 4 8) (entry 2 0 3 1 2 4)) 7 4 2 ((2 0) (1 8)) ((0 5) (1 7) (2 6)) true () Leader ((0 3 18) (0 2 5)) ()) (AppendEntriesReply 0 ((entry 2 0 1 7 3 3) (entry 0 1 3 9 2 9) (entry 0 2 0 1 0 7)) false))
28	hAE	(0 (state 1 (none) (none) ((entry 1 2 0 8 4 8)) 5 5 16 ((0 4) (0 0)) ((2 4) (1 6) (0 0)) false (2) Candidate () ()) 3 0 8 5 ((entry 0 1 1 8 3 6)) 1)	((state 1 (none) (none) ((entry 1 2 0 8 4 8)) 5 5 16 ((0 4) (0 0)) ((2 4) (1 6) (0 0)) false (2) Candidate () ()) (AppendEntriesReply 1 ((entry 0 1 1 8 3 6)) false))
29	hAE	(0 (state 5 (none) (none) ((entry 2 0 0 4 3 7) (entry 0 2 1 3 2 1) (entry 1 1 1 2 2 0) (entry 0 0 0 1 1 0)) 0 4 13 ((2 5)) ((1 0) (2 2)) false (2 2 1) Follower () ()) 2 2 5 4 () 1)	((state 5 (none) (none) ((entry 2 0 0 4 3 7) (entry 0 2 1 3 2 1) (entry 1 1 1 2 2 0) (entry 0 0 0 1 1 0)) 0 4 13 ((2 5)) ((1 0) (2 2)) false (2 2 1) Follower () ()) (AppendEntriesReply 5 () false))
30	hAE	(0 (state 2 (some 2) (none) ((entry 1 2 1 7 3 5)) 5 3 6 ((0 6)) ((2 0)) false (2 0 1) Leader ((2 1 12)) ()) 3 2 1 3 ((entry 2 2 3 3 1 2) (entry 1 2 3 2 1 6) (entry 2 1 1 1 0 7)) 0)	((state 2 (some 2) (none) ((entry 1 2 1 7 3 5)) 5 3 6 ((0 6)) ((2 0)) false (2 0 1) Leader ((2 1 12)) ()) (AppendEntriesReply 2 ((entry 2 2 3 3 1 2) (entry 1 2 3 2 1 6) (entry 2 1 1 1 0 7)) false))
31	hAE	(0 (state 1 (none) (none) ((entry 2 2 2 5 5 3) (entry 2 1 2 8 1 0)) 0 6 13 ((0 8) (1 5) (2 1)) () true () Follower ((0 2 2)) ()) 4 1 0 5 () 5)	((state 4 (none) (some 1) ((entry 2 2 2 5 5 3) (entry 2 1 2 8 1 0)) 0 6 13 ((0 8) (1 5) (2 1)) () true () Follower ((0 2 2)) ()) (AppendEntriesReply 4 () true))
32	hAE	(2 (state 4 (some 1) (none) () 0 2 10 ((1 1) (1 6) (1 6)) ((2 8) (2 0) (0 5)) false (0) Leader ((0 2 2) (2 3 2)) ()) 3 0 5 4 () 8)	((state 4 (some 1) (none) () 0 2 10 ((1 1) (1 6) (1 6)) ((2 8) (2 0) (0 5)) false (0) Leader ((0 2 2) (2 3 2)) ()) (AppendEntriesReply 4 () false))
33	hAE	(1 (state 1 (none) (some 0) () 6 6 16 ((2 6) (0 5)) ((2 8) (1 0)) true () Candidate ((0 0 13)) ()) 2 0 0 2 () 6)	((state 2 (none) (some 0) () 6 6 16 ((2 6) (0 5)) ((2 8) (1 0)) true () Follower ((0 0 13)) ()) (AppendEntriesReply 2 () true))
34	hAE	(0 (state 1 (none) (some 1) ((entry 1 1 3 5 4 4) (entry 1 1 1 3 3 8) (entry 1 2 0 1 3 6)) 4 5 6 () ((1 6) (1 0)) false (1) Candidate () ()) 2 1 8 1 ((entry 2 2 3 8 5 0)) 2)	((state 1 (none) (some 1) ((entry 1 1 3 5 4 4) (entry 1 1 1 3 3 8) (entry 1 2 0 1 3 6)) 4 5 6 () ((1 6) (1 0)) false (1) Candidate () ()) (AppendEntriesReply 1 ((entry 2 2 3 8 5 0)) false))
35	hAE	(0 (state 2 (none) (some 0) ((entry 0 0 3 4 1 9) (entry 2 2 3 2 4 9) (entry 0 1 0 8 4 3)) 3 7 6 ((1 7) (1 6)) ((0 6)) false () Follower ((0 3 2)) ()) 0 2 7 0 ((entry 2 2 3 3 5 8) (entry 0 2 3 6 5 5)) 8)	((state 2 (none) (some 0) ((entry 0 0 3 4 1 9) (entry 2 2 3 2 4 9) (entry 0 1 0 8 4 3)) 3 7 6 ((1 7) (1 6)) ((0 6)) false () Follower ((0 3 2)) ()) (AppendEntriesReply 2 ((entry 2 2 3 3 5 8) (entry 0 2 3 6 5 5)) false))
36	hAE	(0 (state 5 (none) (none) ((entry 0 2 0 4 4 5) (entry 1 0 2 2 4 0)) 5 1 10 ((0 6) (1 2)) () false () Follower ((2 0 0) (2 0 11)) ()) 2 1 6 5 ((entry 1 2 3 5 5 5) (entry 1 2 3 4 4 5)) 3)	((state 5 (none) (none) ((entry 0 2 0 4 4 5) (entry 1 0 2 2 4 0)) 5 1 10 ((0 6) (1 2)) () false () Follower ((2 0 0) (2 0 11)) ()) (AppendEntriesReply 5 ((entry 1 2 3 5 5 5) (entry 1 2 3 4 4 5)) false))
37	hAE	(2 (state 0 (none) (some 2) ((entry 0 2 0 8 0 3) (entry 1 1 1 7 0 9)) 5 1 5 ((1 7)) ((2 4)) false (1 0) Follower ((2 2 2) (0 1 12)) ()) 5 1 1 1 () 3)	((state 0 (none) (some 2) ((entry 0 2 0 8 0 3) (entry 1 1 1 7 0 9)) 5 1 5 ((1 7)) ((2 4)) false (1 0) Follower ((2 2 2) (0 1 12)) ()) (AppendEntriesReply 0 () false))
38	hAE	(2 (state 4 (none) (some 1) ((entry 1 1 2 8 3 6) (entry 2 0 2 7 3 6)) 3 7 27 ((1 4)) ((2 4) (0 3) (1 4)) true (2 0) Candidate ((0 4 18)) ()) 2 0 7 4 ((entry 0 2 2 8 1 5)) 6)	((state 4 (none) (some 1) ((entry 1 1 2 8 3 6) (entry 2 0 2 7 3 6)) 3 7 27 ((1 4)) ((2 4) (0 3) (1 4)) true (2 0) Candidate ((0 4 18)) ()) (AppendEntriesReply 4 ((entry 0 2 2 8 1 5)) false))
39	hAE	(0 (state 4 (some 2) (some 1) ((entry 0 1 1 7 5 7) (entry 2 0 1 8 3 8)) 2 1 13 ((0 7) (2 2)) ((1 8)) false (1 0) Candidate ((1 1 0) (1 3 11)) ()) 5 0 6 3 ((entry 2 0 2 2 0 0) (entry 0 2 3 7 1 8) (entry 2 0 2 1 1 5)) 0)	((state 4 (some 2) (some 1) ((entry 0 1 1 7 5 7) (entry 2 0 1 8 3 8)) 2 1 13 ((0 7) (2 2)) ((1 8)) false (1 0) Candidate ((1 1 0) (1 3 11)) ()) (AppendEntriesReply 4 ((entry 2 0 2 2 0 0) (entry 0 2 3 7 1 8) (entry 2 0 2 1 1 5)) false))
40	hAER	(1 (state 3 (none) (some 1) ((entry 2 1 2 7 2 2) (entry 2 0 1 5 1 3)) 7 6 29 ((2 3) (2 6) (1 1)) ((0 2)) false () Follower ((1 4 5)) ()) 1 2 ((entry 1 0 0 2 3 8)) false)	((state 3 (none) (some 1) ((entry 2 1 2 7 2 2) (entry 2 0 1 5 1 3)) 7 6 29 ((2 3) (2 6) (1 1)) ((0 2)) false () Follower ((1 4 5)) ()) ())
41	hAER	(2 (state 5 (none) (some 0) ((entry 1 0 2 1 3 6)) 4 0 4 () ((1 1)) true (2 0 1) Follower () ()) 0 4 () false)	((state 5 (none) (some 0) ((entry 1 0 2 1 3 6)) 4 0 4 () ((1 1)) true (2 0 1) Follower () ()) ())
42	hAER	(0 (state 1 (none) (some 2) ((entry 2 0 3 6 0 6) (entry 0 0 2 4 0 5)) 2 0 12 ((2 5) (1 4) (2 0)) ((2 6) (2 0)) false (2) Follower ((2 3 11)) ()) 0 1 () false)	((state 1 (none) (some 2) ((entry 2 0 3 6 0 6) (entry 0 0 2 4 0 5)) 2 0 12 ((2 5) (1 4) (2 0) (0 5)) ((2 6) (2 0)) false (2) Follower ((2 3 11)) ()) ())
43	hAER	(2 (state 4 (some 1) (none) ((entry 1 2 0 0 0 2)) 2 6 27 () ((1 5)) true (0 2) Candidate ((2 1 9)) ()) 1 5 ((entry 0 2 2 4 2 1)) false)	((state 5 (none) (none) ((entry 1 2 0 0 0 2)) 2 6 27 () ((1 5)) true (0 2) Follower ((2 1 9)) ()) ())
44	hAER	(2 (state 4 (none) (some 1) ((entry 2 2 2 6 0 7) (entry 2 1 1 5 0 9) (entry 1 2 1 4 0 8) (entry 0 0 1 2 0 3)) 8 7 26 () ((2 2)) true (2 2 1) Candidate ((0 1 5) (1 4 11)) ()) 2 0 ((entry 1 2 3 1 2 8)) false)	((state 4 (none) (some 1) ((entry 2 2 2 6 0 7) (entry 2 1 1 5 0 9) (entry 1 2 1 4 0 8) (entry 0 0 1 2 0 3)) 8 7 26 () ((2 2)) true (2 2 1) Candidate ((0 1 5) (1 4 11)) ()) ())
45	hAER	(0 (state 5 (none) (some 0) ((entry 1 1 1 6 2 3) (entry 1 2 0 4 1 0) (entry 2 1 2 2 0 9)) 3 4 0 () () true (2 0 0) Leader ((0 1 1)) ()) 1 0 () true)	((state 5 (none) (some 0) ((entry 1 1 1 6 2 3) (entry 1 2 0 4 1 0) (entry 2 1 2 2 0 9)) 3 4 0 () () true (2 0 0) Leader ((0 1 1)) ()) ())
46	hAER	(2 (state 5 (some 2) (none) () 7 0 12 () ((1 8) (2 2) (1 4)) false (1 0 1) Leader ((1 4 16) (0 3 1)) ()) 0 1 () false)	((state 5 (some 2) (none) () 7 0 12 () ((1 8) (2 2) (1 4)) false (1 0 1) Leader ((1 4 16) (0 3 1)) ()) ())
47	hAER	(1 (state 4 (none) (some 2) () 8 8 5 () ((0 7) (1 0)) true (2 0) Candidate ((0 4 12)) ()) 1 0 ((entry 0 1 0 7 2 2)) true)	((state 4 (none) (some 2) () 8 8 5 () ((0 7) (1 0)) true (2 0) Candidate ((0 4 12)) ()) ())
48	hAER	(1 (state 4 (some 0) (none) () 3 4 9 () () false (0 1 1) Leader ((0 2 5)) ()) 2 2 ((entry 0 2 3 7 3 4)) true)	((state 4 (some 0) (none) () 3 4 9 () () false (0 1 1) Leader ((0 2 5)) ()) ())
49	hAER	(1 (state 1 (some 1) (some 1) () 3 5 18 () ((2 3) (2 7)) true (1) Leader ((2 4 2)) ()) 2 0 ((entry 1 0 0 6 5 4)) false)	((state 1 (some 1) (some 1) () 3 5 18 () ((2 3) (2 7)) true (1) Leader ((2 4 2)) ()) ())
50	hAER	(2 (state 2 (some 2) (none) () 7 0 4 ((2 7) (1 2)) ((1 3) (2 8) (2 6)) true () Leader () ()) 2 0 ((entry 1 1 1 4 1 3) (entry 2 2 3 3 0 7) (entry 0 1 3 2 0 6)) true)	((state 2 (some 2) (none) () 7 0 4 ((2 7) (1 2)) ((1 3) (2 8) (2 6)) true () Leader () ()) ())
51	hAER	(0 (state 4 (none) (some 2) ((entry 2 1 3 7 0 0)) 1 0 0 ((2 6)) ((1 3) (1 6) (2 3)) false (2 0 2) Leader ((2 2 15) (1 1 9)) ()) 0 2 ((entry 0 2 2 4 4 7)) true)	((state 4 (none) (some 2) ((entry 2 1 3 7 0 0)) 1 0 0 ((2 6)) ((1 3) (1 6) (2 3)) false (2 0 2) Leader ((2 2 15) (1 1 9)) ()) ())
52	hAER	(1 (state 2 (some 2) (none) () 3 2 10 ((2 5) (1 6) (0 8)) () true () Leader ((1 1 19) (2 3 19)) ()) 1 0 ((entry 1 1 2 5 0 7) (entry 2 0 1 4 0 4) (entry 1 0 2 2 0 9) (entry 2 1 2 1 0 7)) false)	((state 2 (some 2) (none) () 3 2 10 ((2 5) (1 6) (0 8)) () true () Leader ((1 1 19) (2 3 19)) ()) ())
53	hAER	(0 (state 3 (some 2) (some 1) () 0 8 6 ((0 7) (0 0) (0 3)) ((0 6) (1 7) (1 6)) false (2 2 1) Candidate ((2 2 0) (1 4 19)) ()) 0 5 () true)	((state 5 (none) (none) () 0 8 6 ((0 7) (0 0) (0 3)) ((0 6) (1 7) (1 6)) false (2 2 1) Follower ((2 2 0) (1 4 19)) ()) ())
